Account,Doc. Date,DocumentNo,Type,PK,Amount in LC,Tx,LCurr,Company,Localité
3110000000,2019-01-01,1509006886,YI,50,-97.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006896,YI,50,-937.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006906,YI,50,-403.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006916,YI,50,-1008.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006926,YI,50,-533.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006936,YI,50,-389.08,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006944,YI,50,-1946.82,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006953,YI,50,-11706.48,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006960,YI,40,-1192.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006970,YI,50,-4294.08,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006979,YI,50,628.55,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006989,YI,50,306.29,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509006998,YI,50,-73.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007006,YI,50,-210.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007014,YI,50,-1256.06,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007024,YI,50,-433.31,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007033,YI,50,255.34,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007042,YI,50,-3766.00,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007052,YI,50,-159.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007061,YI,50,155.12,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007071,YI,50,86.62,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007081,YI,50,295.79,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007090,YI,50,-159.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007097,YI,50,160.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007106,YI,50,86.62,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007115,YI,50,806.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007125,YI,50,-159.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007134,YI,50,160.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007144,YI,50,-648.94,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007154,YI,50,-864.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007161,YI,50,-343.64,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007170,YI,50,-687.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007180,YI,50,-343.64,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007189,YI,50,-866.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007199,YI,50,-648.94,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007205,YI,50,-343.64,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007214,YI,50,-687.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007221,YI,50,-3092.76,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007229,YI,50,-650.36,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007238,YI,50,86.62,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007244,YI,50,567.08,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007250,YI,50,806.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007258,YI,50,123.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007266,YI,50,-403.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007276,YI,50,-248.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007286,YI,50,-402.00,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007293,YI,50,-286.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007303,YI,50,-726.61,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007312,YI,50,-357.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007320,YI,50,-197.38,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007329,YI,50,-827.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007337,YI,50,-941.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007346,YI,50,-894.88,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007355,YI,50,-407.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007362,YI,50,-154.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007370,YI,50,-168.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007377,YI,40,-915.90,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007387,YI,40,-269.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007396,YI,50,-477.12,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007401,YI,50,-445.88,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007407,YI,50,-1324.79,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007416,YI,50,-97.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007424,YI,50,-221.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007430,YI,50,102.24,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007437,YI,50,-68.93,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007442,YI,50,-553.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007447,YI,50,-1541.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007456,YI,50,-20770.41,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007463,YI,50,-356.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007469,YI,50,-326.60,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007479,YI,50,-362.81,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007485,YI,50,-264.12,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007490,YI,50,-461.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007495,YI,50,-565.44,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007505,YI,50,-536.76,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007514,YI,50,-437.36,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007524,YI,50,-302.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007531,YI,50,-653.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007537,YI,50,-303.88,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007544,YI,50,-97.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007554,YI,50,-2980.58,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007564,YI,50,-367.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007574,YI,50,-401.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007584,YI,50,-269.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007594,YI,50,-927.26,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007604,YI,50,-261.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007614,YI,50,-124.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007622,YI,50,-403.05,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007628,YI,50,-19888.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007634,YI,50,-383.40,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007641,YI,50,-467.75,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007648,YI,50,-214.42,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007653,YI,50,-533.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007659,YI,50,-1127.48,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007666,YI,50,-164.72,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007676,YI,50,-269.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007685,YI,50,-653.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007690,YI,50,60.63,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007695,YI,50,-214.42,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007701,YI,50,-139.16,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007710,YI,50,-248.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007719,YI,50,-346.48,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007729,YI,50,20.87,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007736,YI,50,-310.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007745,YI,50,-1039.44,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007750,YI,50,-107.18,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007755,YI,50,-221.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007762,YI,50,-702.96,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007767,YI,50,-296.77,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007773,YI,50,-9126.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007780,YI,50,-376.36,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007786,YI,50,1086.87,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007794,YI,50,4044.16,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007802,YI,50,13.06,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007808,YI,50,97.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007816,YI,50,-298.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007821,YI,50,758.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007826,YI,50,-73.29,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007834,YI,50,-244.24,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007841,YI,50,97.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007847,YI,50,1673.75,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007854,YI,50,-298.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007860,YI,50,-218.68,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007867,YI,50,3640.88,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007875,YI,50,-244.24,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007884,YI,50,97.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007894,YI,50,-131.35,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007904,YI,50,-122.59,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007913,YI,50,-166.14,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007918,YI,50,-86.34,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007923,YI,50,-4139.90,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007928,YI,50,-745.29,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007937,YI,50,-218.11,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007944,YI,50,-310.13,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007950,YI,50,-231.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007957,YI,50,-1150.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007967,YI,50,-187.44,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007974,YI,50,-93.72,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007979,YI,50,-247.08,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007984,YI,50,-160.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509007992,YI,50,-319.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008000,YI,50,-390.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008010,YI,50,-450.14,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008020,YI,50,-1323.44,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008030,YI,50,-433.10,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008035,YI,50,-119.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008042,YI,50,-839.22,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008048,YI,50,-483.08,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008053,YI,50,136.32,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008058,YI,50,17.89,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008063,YI,50,-1007.06,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008071,YI,50,384.02,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008077,YI,50,-1962.41,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008082,YI,50,-3396.34,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008087,YI,50,-717.81,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008094,YI,50,-923.00,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008099,YI,50,-525.40,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008104,YI,50,210.87,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008109,YI,50,-1538.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008114,YI,50,-127.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008123,YI,50,-150.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008133,YI,50,-59.64,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008143,YI,50,80.94,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008153,YI,50,-582.13,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008163,YI,50,-1023.82,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008169,YI,50,-86.62,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008174,YI,50,-310.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008179,YI,50,-579.36,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008186,YI,50,-221.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008193,YI,50,-420.32,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008198,YI,50,-2678.12,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008204,YI,50,-302.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008214,YI,50,-381.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008224,YI,50,-357.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008234,YI,50,-461.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008244,YI,50,-340.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008253,YI,50,-357.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008263,YI,50,-671.66,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008273,YI,50,-38.27,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008278,YI,50,-257.83,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008283,YI,50,-21089.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008293,YI,50,-359.26,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008298,YI,50,464.34,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008303,YI,50,570.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008311,YI,50,619.12,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008321,YI,50,-1092.18,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008331,YI,50,-86.62,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008341,YI,50,210.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008350,YI,50,-352.16,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008358,YI,50,-809.40,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008363,YI,50,-1631.58,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008368,YI,50,-333.70,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008376,YI,50,-384.82,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008386,YI,50,-119.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008396,YI,50,-1155.88,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008406,YI,50,-86.62,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008416,YI,50,-336.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008422,YI,50,-675.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008429,YI,50,-126.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008439,YI,50,-482.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008449,YI,50,-411.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008459,YI,50,-396.89,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008469,YI,50,-222.94,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008476,YI,50,-147.68,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008481,YI,50,-205.90,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008487,YI,50,-1600.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008495,YI,50,-4119.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008505,YI,50,-7476.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008515,YI,50,-1768.07,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008525,YI,50,-224.22,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008535,YI,50,487.15,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008541,YI,50,-330.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008547,YI,50,-139.73,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008556,YI,50,-20.59,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008565,YI,50,-232.88,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008574,YI,50,-1285.10,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008582,YI,50,-123.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008591,YI,50,-178.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008598,YI,50,-4668.96,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008607,YI,50,11706.48,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-01-01,1509008613,YI,50,-533.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
